"Sample","K_bio1","K_bio2","K_bio3","K_bio4","K_bio5","K_bio6","K_bio7","K_bio8","K_bio9","K_bio10","K_bio11","K_bio12","K_bio13","K_bio14","K_bio15","K_bio16","K_bio17","K_bio18","K_bio19","P_bio1","P_bio2","P_bio3","P_bio4","P_bio5","P_bio6","P_bio7","P_bio8","P_bio9","P_bio10","P_bio11","P_bio12","P_bio13","P_bio14","P_bio15","P_bio16","P_bio17","P_bio18","P_bio19"
"59",0.912291631342381,0.695104869571484,0.371788221615966,0.55054004665739,0.844288779124158,0.783940858951129,0.682618313520991,0.928739223915427,0.77187564170185,0.915190350596907,0.80191593272217,1.09671396612905,1.05353476026135,0.888763832297481,0.496898543123408,1.04146292458666,0.91372339083632,1.11727247176497,0.880451453021417,0.001,0.001,0.03,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"60",1.02507154629791,0.818543063083394,0.429407408151056,0.612218461221333,0.949757718787784,0.891228525537756,0.776250963220094,1.03471493109294,0.87975218716388,1.02510638691615,0.908816353595104,1.17216294480819,1.12238451064641,0.94948491592778,0.549921372753119,1.12294944729532,0.968790455498089,1.15275857978293,0.959311077025325,0.001,0.001,0.044,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.001,0.001,0.001
"61",1.05443391323613,0.758820257509478,0.39777147938461,0.64486101188314,0.898257787510193,0.923926169499847,0.767518924013399,1.00887313735179,0.920194943208357,1.00148494227327,0.958852172428601,1.39804288381338,1.2697699008154,1.13207820327687,0.549019081200338,1.27510019999828,1.16602920430812,1.27219298450125,1.15763968813274,0.001,0.001,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"62",0.940531557932455,0.74480471487741,0.391519015304802,0.529102361377992,0.876479707072071,0.807357780227668,0.684567015798312,0.944931277371461,0.796540053986509,0.942299713263906,0.821058228131506,1.03008078954695,1.00751724264776,0.819988096701262,0.51216039855561,1.01208236793233,0.838004569335917,0.995282640390105,0.855069114480333,0.001,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"63",0.956203813367178,0.710495629140502,0.35673578705781,0.571023470963653,0.843038770094171,0.830511456425802,0.717177981735712,0.952669519977733,0.805532059899251,0.945800968348955,0.84338374570283,1.180809326588,1.15873805173238,0.936169873422153,0.535549728667137,1.1508912423853,0.959166997636342,1.18324505006779,0.952992527104451,0.001,0.001,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"64",0.870833714771522,0.684569987058385,0.333042416207365,0.505001898898621,0.790734711818496,0.764313780069163,0.651767541499265,0.879988805379003,0.743553424425141,0.869486761451384,0.770876788621559,0.965660474205242,0.94178712995358,0.78014458908442,0.469515127520443,0.93414401573418,0.798550548698784,0.971169500962977,0.789480088013989,0.001,0.001,0.0740000000000001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"65",0.996241652037884,0.77370681356754,0.361297178044322,0.580354320307966,0.890792440265986,0.87141723048141,0.734916595917749,0.987126877779823,0.848962816807489,0.975638805129104,0.885140668524105,1.18742109313842,1.08803188585242,0.971346959258708,0.475658764823451,1.07628159198348,1.00160715571123,1.1478056297647,0.962322337186649,0.001,0.001,0.104,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.001,0.001,0.001
"66",1.20757748803065,0.918432104185625,0.567880179699684,0.754193080285437,1.01825952612579,1.12011455866402,0.893996124441955,1.10481053589283,1.12217018697256,1.10375064420707,1.14935717590109,1.26268169546899,1.19951296197682,1.12598370969813,0.666904663745167,1.19983457999817,1.13100011954269,1.19176689063696,1.15015826186688,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"67",0.920058731085116,0.716947016183774,0.37241710492487,0.57417289952428,0.878829795370966,0.806775109626544,0.71012601893319,0.949911503582972,0.785383900738303,0.942144040875902,0.814752309168465,0.981286465453727,0.98550444176545,0.824416933148628,0.540490715361867,0.965703462125916,0.83986995047341,0.994449144661695,0.835364398486967,0.001,0.001,0.053,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"68",0.885823113955842,0.693354150984947,0.434816674621565,0.610598556191357,0.823505324451177,0.815105805736046,0.71541462672493,0.870202260270563,0.802129777280391,0.867363332867493,0.824122584518811,0.862765608213765,0.897599240304751,0.785396035326192,0.596910587929435,0.873172840966918,0.78850539659965,0.891604171561685,0.797208442313062,0.001,0.001,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"69",0.927958609334026,0.726838177497928,0.418757236790429,0.606419166189295,0.855797333464104,0.835816577705901,0.745113171189114,0.911209193211913,0.824993926602554,0.909054272675494,0.849609355663191,0.962652829834521,0.960067961607822,0.820812952726414,0.533168082398499,0.948869879462039,0.830456106828887,0.94502707293857,0.841775368044837,0.001,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"70",0.905617459580717,0.734626449069667,0.348284955028499,0.517649807878878,0.858770089645605,0.781803438740761,0.691159463184187,0.957022750839204,0.742274457428828,0.939820192794044,0.772280346829309,0.912783393552724,0.908995878112489,0.748840916490195,0.457025237425455,0.894010603180216,0.764403647659095,0.964678520231251,0.74586825768073,0.001,0.001,0.06,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.001,0.001,0.001
"71",0.934459547111528,0.630941981033868,0.376050280934479,0.553284858153716,0.808986230336834,0.803122692819091,0.653221362603985,0.907468063502383,0.805132452006399,0.901993478590645,0.834314672828883,0.960586320983187,0.942623197357908,0.830504350717399,0.497505165865097,0.929272367565276,0.841085874411961,0.946875114398198,0.847449291917169,0.001,0.001,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"72",0.935029561513684,0.665114612408535,0.329478471679385,0.481384217795674,0.820467923476821,0.787134452545262,0.624565477684304,0.926473923640718,0.779225471657988,0.920849180274988,0.810232335782002,1.09926514042127,1.00529928353117,0.873966208190959,0.448967484271999,1.01657599377973,0.896632232254837,1.03136953042489,0.895687235320957,0.001,0.001,0.038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"73",0.926542169363946,0.695683141163434,0.395383764923345,0.533574919521345,0.854598222081467,0.795984596031367,0.665670727178312,0.943609671133982,0.784216538370556,0.934506330083184,0.808961094154931,1.00152718981738,0.993799907512955,0.823339342362138,0.521704007476958,0.985394851611554,0.839221231087012,0.998197857177504,0.844376886141335,0.001,0.001,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"74",1.0990689125718,0.81636971114344,0.466045493876347,0.620559170694907,1.00817165439788,0.931481927415331,0.774830025577966,1.10815029086542,0.933207856430239,1.0991861886136,0.961548813021128,1.17800696985025,1.15028189366982,0.977280235927863,0.610291500525487,1.15149505067853,0.991281339984787,1.1463435887454,1.00593965623505,0.001,0.001,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"75",1.04389101405206,0.764099744149426,0.457021311625943,0.587712365812068,0.968605455639322,0.87500659886393,0.732872709137076,1.04625782752385,0.885038446399718,1.03958720576763,0.912629129000779,1.12562940426612,1.0844290356515,0.953865871190428,0.570002686954616,1.08275879963195,0.966313714665285,1.10166450978993,0.965938994686446,0.001,0.001,0.011,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"76",0.982531770676588,0.782613978159301,0.401506689111489,0.607893206453238,0.890413789700991,0.877793193554701,0.761723949084784,0.981797939363126,0.852831840185401,0.972573543736463,0.88255475548192,1.09367199072164,1.06944924751898,0.916056745812193,0.547712433409086,1.0579511870763,0.93113310046379,1.08797407107886,0.922581557949907,0.001,0.001,0.02,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"77",0.971042608495659,0.835269188565244,0.427271638556765,0.601914753118965,0.935716421583399,0.847121130897864,0.77654707119672,0.999023243967508,0.828017508882504,0.983638685939033,0.857327201207563,0.984396706010824,0.985717702982953,0.858307169866133,0.532257515862388,0.961499453882966,0.864390532174263,1.03079315219803,0.843442387034438,0.001,0.001,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"78",1.00844733560499,0.767937470067275,0.451927077865237,0.642453801855031,0.883661086549904,0.888112311383988,0.761799442712374,0.976293378104116,0.887575466543232,0.968887411352278,0.92218814943065,1.25834793134053,1.20495467975105,1.04043027284097,0.588897388733109,1.19848298004118,1.06307384462709,1.21068931534441,1.05750591983174,0.001,0.001,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"79",1.00699368324928,0.712427645963062,0.452999236111182,0.639061440960614,0.887242591858797,0.894396552716661,0.753387482792023,0.972463604730288,0.893639492190717,0.968583275914863,0.9250562810284,1.03739596051366,1.03951045486597,0.915313442315718,0.58461992934601,1.01874817818691,0.927251062384889,1.05413288349961,0.925664632874086,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"80",0.894922783119547,0.675048801934911,0.338551495268665,0.470392083767964,0.837337272374113,0.744810461471151,0.636150268156912,0.915454137189982,0.730957678723052,0.905256444466947,0.759448627873689,0.948498577514162,0.921385859010708,0.771063928363282,0.432944712640783,0.910829524840186,0.785031704119336,0.946675835212897,0.783543673415792,0.001,0.001,0.021,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"81",0.923928325746862,0.671048152143613,0.439693163422959,0.583324151705028,0.817490764172421,0.81060318355454,0.684780942729624,0.893145459513855,0.818767673132123,0.888716562145961,0.845452286525079,1.07722061861908,1.04753323920764,0.908901005996973,0.550372449752719,1.04115286077976,0.925114443600485,1.03089963297389,0.930760054338921,0.001,0.001,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"82",0.994205945246169,0.765521332773655,0.413140162378512,0.584223192419772,0.941812644621625,0.838502920799332,0.736342692902924,1.03733298061887,0.826158202080266,1.02446495988409,0.857259132890032,1.10910248183539,1.08476427122666,0.91903375033725,0.550763098321366,1.07265694940786,0.936432194525789,1.10447512848169,0.926843928095993,0.001,0.001,0.025,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"83",1.05352955141234,0.799885221997261,0.491154248051611,0.684696524975102,0.935865530595189,0.942714320738567,0.806558131923357,1.02124575018109,0.942633005282015,1.01570999361985,0.970856116506087,1.13476926570107,1.1091763133154,0.988602247098575,0.615953742265736,1.09889578820254,0.999811658225099,1.10619438657247,1.00309686972666,0.001,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"84",1.05688022851646,0.809608338467449,0.432296130406922,0.598150619377743,1.00123118822609,0.898635684570353,0.750420484324557,1.07863678201992,0.88992241090869,1.06924492607065,0.919947236983831,1.06665194886976,1.06684541206701,0.909587299809507,0.576027750618978,1.044924326055,0.920486141475216,1.08848565196179,0.917103030380623,0.001,0.001,0.043,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"85",1.00710914910021,0.783947681523069,0.403976982491118,0.559810757019519,0.918899286902695,0.857981191228752,0.718850913736487,0.999124494145702,0.8585863616911,0.990933746580491,0.88726731679723,1.14927267440638,1.09896480330756,0.928909072576837,0.536398539604753,1.10331588992773,0.947916928374787,1.12542427412347,0.948155574981843,0.001,0.001,0.029,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"86",0.99518991968795,0.68730511643949,0.398598520146167,0.585720896573521,0.781683455710002,0.917048218159173,0.704232211473677,0.898347340169061,0.895050366726978,0.887585256838347,0.93108395977938,1.26718676332456,1.13765009227033,1.04948662969729,0.485292560137435,1.13030756529314,1.08095058690923,1.22028099380382,1.02800456388511,0.001,0.001,0.009,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"87",0.810615817364001,0.641056648483048,0.355642092676957,0.533767870991293,0.709502532239853,0.727041607374586,0.642953308293642,0.776982768484946,0.719513174250704,0.773411808877434,0.747244096346084,0.973135035519675,0.931695975973226,0.818131756797304,0.462711657562661,0.924041289719124,0.834228864172632,0.952053383411582,0.821908799036919,0.001,0.001,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"88",0.829235781264923,0.633565857836161,0.301773420881866,0.483517853624834,0.745889904832899,0.731361629490796,0.627971448479658,0.841276574693491,0.696306595731613,0.834108549149569,0.726131943995189,0.89509980673071,0.882206656349221,0.719103330667151,0.419954836704584,0.868083034528845,0.736818962683071,0.904079935941752,0.730786327954226,0.001,0.001,0.189,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.001,0.001,0.001
"89",1.13499007537845,0.817389761608907,0.472489961871837,0.632776677978203,1.05226953596288,0.935372080838711,0.775989414804151,1.16108494060847,0.955598625125913,1.14486726089933,0.983274324337348,1.05670965664387,1.02734520765825,0.934716176542374,0.572092924342532,1.01564630203189,0.943004558204299,1.06658730814577,0.937545863624493,0.001,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"90",1.03807204098608,0.837600434706683,0.478140022602633,0.670614831434145,0.966548021676627,0.922217076807296,0.814878188353659,1.05072930459906,0.900440015444024,1.04165737119405,0.931905453634576,1.101683733996,1.09599792382922,0.947799285933018,0.617973262842222,1.07937002848897,0.960728130165422,1.09164750345536,0.964402730809149,0.001,0.001,0.016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"91",0.950162194418409,0.681416242117167,0.428375637700374,0.537193051571123,0.87938166271845,0.804426085525632,0.651292711482559,0.945821001895183,0.813125133185331,0.942810959151543,0.835801566649329,1.00148112676517,1.01130008577081,0.834649347002105,0.564900155619643,1.00134137814281,0.8462240392399,0.992204785817046,0.863039185603275,0.001,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"92",1.03225663143642,0.789934385616908,0.44821815987861,0.626290643598722,0.926971067325264,0.884668357729163,0.753418985049589,1.0153590661607,0.89295022089322,1.00597371861223,0.924991979733812,1.27175119746546,1.22683892603258,1.03696899740494,0.5917307012725,1.2223631035291,1.06009941398991,1.2306142414082,1.05536662806949,0.001,0.001,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"93",1.05145475691055,0.817313822129294,0.483395906941528,0.600936186142856,0.966216188777848,0.895090009584591,0.751873596856983,1.04462638022872,0.904196294455075,1.03717831562032,0.929813461951571,1.15909705227632,1.12361223261276,0.956693598787912,0.578187987700488,1.12499169269451,0.970834386795286,1.11438511551786,0.981273730945784,0.001,0.001,0.019,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"94",0.997568681846781,0.809517331827322,0.424291541787293,0.646895189373428,0.945709334505081,0.883689460301066,0.799777182453178,1.00701074281624,0.865836177281042,1.00337787790899,0.895616079506442,1.16620131788696,1.13699597344928,0.95661618096683,0.592263403437248,1.13525919815283,0.972671275215595,1.13651808498326,0.98238329166141,0.001,0.001,0.039,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"95",1.08271454631647,0.785378832986435,0.430851228704115,0.619571816246017,0.921665007107229,0.935758769584673,0.765064652043605,1.04319181997337,0.932552039134006,1.03319434630474,0.968056203340645,1.34455358660755,1.26224310648663,1.07315828174596,0.568106421263288,1.26683910562959,1.09970733611158,1.30640525616402,1.08409748860731,0.001,0.001,0.032,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"96",0.962489167144253,0.724936588559909,0.429786595077041,0.602167035306858,0.864105312402611,0.855249949016675,0.728515736316933,0.935464784821006,0.849427662578959,0.929677724221684,0.877836624768402,1.06773159656107,1.04733986065267,0.916439686797462,0.555576967111401,1.03273274325732,0.928666442961913,1.06797458532097,0.916251629449127,0.001,0.001,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"97",1.03935052530222,0.712630731570893,0.405641190928174,0.572628704420512,0.886653265081167,0.889958084115567,0.695516704080889,0.980966431080614,0.899108046096955,0.980879632430217,0.931362622962876,1.26792254002474,1.20384318481806,1.01919731214313,0.548672916197686,1.20793718615329,1.03998661802309,1.19794369042835,1.05153573724732,0.001,0.001,0.024,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"98",0.890849520778114,0.746497591366977,0.406273025882184,0.540322212535569,0.851686066190299,0.746021697326858,0.704576143261717,0.90663064818035,0.748559932179005,0.90423032513201,0.774209138828652,1.06081806069348,0.989672461825816,0.86793364684001,0.455909195099848,0.996196541509106,0.878946365581775,0.978778148669403,0.893953934502701,0.001,0.001,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.015,0.001,0.001,0.001,0.001
"99",0.92955761363172,0.680934559871312,0.390770711548278,0.515087654638042,0.896043324587466,0.76294494932341,0.642661982106284,0.966424067509193,0.771875314441653,0.958093026750779,0.792968498731204,0.907049059772423,0.932275094856802,0.76627375749786,0.520887909074931,0.914758556174419,0.772992586089198,0.93678091353555,0.777040967083207,0.001,0.001,0.02,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
